우편번호|시도|시도영문|시군구|시군구영문|읍면|읍면영문|도로명코드|도로명|도로명영문|지하여부|건물번호본번|건물번호부번|건물관리번호|다량배달처명|시군구용건물명|법정동코드|법정동명|리명|행정동명|산여부|지번본번|읍면동일련번호|지번부번|구우편번호|우편번호일련번호
34050|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167022|문지로|Munji-ro|0|282|10|3020014000106590001000001|||3020014000|문지동||전민동|0|659|02|1||
34050|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301274|엑스포로446번길|Expo-ro 446beon-gil|0|28|0|3020014000106330005000001|||3020014000|문지동||전민동|0|633|01|5||
34050|대전광역시|Daejeon|유성구|Yuseong-gu|||302004853973|문지로316번길|Munji-ro 316beon-gil|0|8|0|3020014000106420002000001|||3020014000|문지동||전민동|0|642|01|2||
34050|대전광역시|Daejeon|유성구|Yuseong-gu|||302004853973|문지로316번길|Munji-ro 316beon-gil|0|30|15|3020014000106460008000001|||3020014000|문지동||전민동|0|646|01|8||
34050|대전광역시|Daejeon|유성구|Yuseong-gu|||302004853973|문지로316번길|Munji-ro 316beon-gil|0|45|9|3020014000106400003000001|||3020014000|문지동||전민동|0|640|01|3||
34050|대전광역시|Daejeon|유성구|Yuseong-gu|||302004853973|문지로316번길|Munji-ro 316beon-gil|0|45|18|3020014000106390010000001|||3020014000|문지동||전민동|0|639|01|10||
34050|대전광역시|Daejeon|유성구|Yuseong-gu|||302004853973|문지로316번길|Munji-ro 316beon-gil|0|53|15|3020014000106390001000001|||3020014000|문지동||전민동|0|639|01|1||
34050|대전광역시|Daejeon|유성구|Yuseong-gu|||302004853974|문지로315번길|Munji-ro 315beon-gil|0|9|0|3020014000106360005000001|||3020014000|문지동||전민동|0|636|01|5||
34050|대전광역시|Daejeon|유성구|Yuseong-gu|||302004853972|문지로299번길|Munji-ro 299beon-gil|0|108|0|3020014000106510002000001|||3020014000|문지동||전민동|0|651|01|2||
34050|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167022|문지로|Munji-ro|0|320|0|3020014000106370006000001|||3020014000|문지동||전민동|0|637|02|6||
34050|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167022|문지로|Munji-ro|0|322|0|3020014000106370005000001|||3020014000|문지동||전민동|0|637|02|5||
34050|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167022|문지로|Munji-ro|0|271|6|3020014000101830000000001|||3020014000|문지동||전민동|0|658|02|3||
34051|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167043|엑스포로|Expo-ro|0|419|0|3020014000101030032000001|||3020014000|문지동||전민동|0|103|02|32||
34050|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167022|문지로|Munji-ro|0|282|23|3020014000106730000000001|||3020014000|문지동||전민동|0|673|02|0||
34050|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167022|문지로|Munji-ro|0|328|0|3020014000106370001000001|||3020014000|문지동||전민동|0|637|02|1||
34050|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301274|엑스포로446번길|Expo-ro 446beon-gil|0|70|0|3020014000106640000000001|||3020014000|문지동||전민동|0|664|01|0||
34050|대전광역시|Daejeon|유성구|Yuseong-gu|||302004853973|문지로316번길|Munji-ro 316beon-gil|0|5|0|3020014000106370007000001|||3020014000|문지동||전민동|0|637|01|7||
34050|대전광역시|Daejeon|유성구|Yuseong-gu|||302004853973|문지로316번길|Munji-ro 316beon-gil|0|46|12|3020014000106450004000001|||3020014000|문지동||전민동|0|645|01|4||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301168|반석로11번길|Banseok-ro 11beon-gil|0|90|12|3020013900106600006000001|||3020013900|반석동||노은3동|0|660|01|6||
34065|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301171|반석로142번길|Banseok-ro 142beon-gil|0|49|0|3020013900105000001000001|||3020013900|반석동||노은3동|0|500|01|1||
34065|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167026|반석로|Banseok-ro|0|146|0|3020013900105180001000001|||3020013900|반석동||노은3동|0|518|02|1||
34066|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301177|반석서로83번길|Banseokseo-ro 83beon-gil|0|55|0|3020013900101120002000001|||3020013900|반석동||노은3동|0|112|01|2||
34065|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167026|반석로|Banseok-ro|0|136|4|3020013900104620000000001|||3020013900|반석동||노은3동|0|462|02|4||
34070|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167063|지족동로|Jijokdong-ro|0|184|0|3020013900105800096000002|||3020013900|반석동||노은3동|0|580|02|96||
34061|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301225|송림로19번길|Songnim-ro 19beon-gil|0|5|76|3020013900100170002000001|||3020013900|반석동||노은2동|0|17|02|2||
34066|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301176|반석서로71번길|Banseokseo-ro 71beon-gil|0|14|0|3020013900104220001000002|||3020013900|반석동||노은3동|0|422|01|1||
34065|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301171|반석로142번길|Banseok-ro 142beon-gil|0|60|2|3020013900105000011000001|||3020013900|반석동||노은3동|0|500|01|21||
34065|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301171|반석로142번길|Banseok-ro 142beon-gil|0|15|39|3020013900105100009000001|||3020013900|반석동||노은3동|0|510|01|9||
34070|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167026|반석로|Banseok-ro|0|63|3|3020013900105800022000001|||3020013900|반석동||노은3동|0|580|02|22||
34066|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167027|반석서로|Banseokseo-ro|0|81|0|3020013900101980000000001|||3020013900|반석동||노은3동|0|198|02|0||
34066|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301176|반석서로71번길|Banseokseo-ro 71beon-gil|0|33|0|3020013900104250001000001|||3020013900|반석동||노은3동|0|425|01|1||
34066|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301176|반석서로71번길|Banseokseo-ro 71beon-gil|0|35|0|3020013900104250000000001|||3020013900|반석동||노은3동|0|425|01|1||
34065|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301171|반석로142번길|Banseok-ro 142beon-gil|0|32|1|3020013900104940000005020|||3020013900|반석동||노은3동|0|494|01|0||
34065|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301172|반석로142번안길|Banseok-ro 142beonan-gil|0|25|0|3020013900104810001005702|||3020013900|반석동||노은3동|0|481|01|1||
34069|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167025|반석동로|Banseokdong-ro|0|51|11|3020013900106210002000001|||3020013900|반석동||노은3동|0|621|01|2||
34065|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167026|반석로|Banseok-ro|0|136|28|3020013900104700000000001|||3020013900|반석동||노은3동|0|470|02|1||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301166|반석동로40번길|Banseokdong-ro 40beon-gil|0|92|14|3020013900106560006000001|||3020013900|반석동||노은3동|0|656|01|6||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167025|반석동로|Banseokdong-ro|0|52|16|3020013900106380003005598|||3020013900|반석동||노은3동|0|638|01|3||
34069|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167025|반석동로|Banseokdong-ro|0|51|18|3020013900106190000000001|||3020013900|반석동||노은3동|0|619|01|0||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301166|반석동로40번길|Banseokdong-ro 40beon-gil|0|70|16|3020013900106500011000001|||3020013900|반석동||노은3동|0|650|01|11||
34066|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301176|반석서로71번길|Banseokseo-ro 71beon-gil|0|40|0|3020013900104240008000001|||3020013900|반석동||노은3동|0|424|01|8||
34065|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301172|반석로142번안길|Banseok-ro 142beonan-gil|0|2|0|3020013900104780002000001|||3020013900|반석동||노은3동|0|478|01|2||
34065|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301171|반석로142번길|Banseok-ro 142beon-gil|0|51|0|3020013900105000005000001|||3020013900|반석동||노은3동|0|500|01|19||
34065|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301171|반석로142번길|Banseok-ro 142beon-gil|0|41|0|3020013900105010001000001|||3020013900|반석동||노은3동|0|501|01|1||
34065|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301171|반석로142번길|Banseok-ro 142beon-gil|0|39|0|3020013900105030001000001|||3020013900|반석동||노은3동|0|503|01|1||
34065|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167026|반석로|Banseok-ro|0|130|0|3020013900104600004000001|||3020013900|반석동||노은3동|0|460|02|4||
34065|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167026|반석로|Banseok-ro|0|132|0|3020013900104610000000001|||3020013900|반석동||노은3동|0|461|02|0||
34065|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301171|반석로142번길|Banseok-ro 142beon-gil|0|15|33|3020013900105100001006554|||3020013900|반석동||노은3동|0|510|01|7||
34065|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301171|반석로142번길|Banseok-ro 142beon-gil|0|15|28|3020013900105110001000001|||3020013900|반석동||노은3동|0|511|01|4||
34066|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301176|반석서로71번길|Banseokseo-ro 71beon-gil|0|38|0|3020013900104240006000001|||3020013900|반석동||노은3동|0|424|01|6||
34066|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301176|반석서로71번길|Banseokseo-ro 71beon-gil|0|42|0|3020013900104240007000001|||3020013900|반석동||노은3동|0|424|01|7||
34063|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301197|북유성대로316번길|Bugyuseong-daero 316beon-gil|0|42|0|3020013900100760001005163|||3020013900|반석동||노은2동|0|76|02|1||
34063|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301197|북유성대로316번길|Bugyuseong-daero 316beon-gil|0|64|0|3020013900100900003005347|||3020013900|반석동||노은2동|0|90|02|3||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301166|반석동로40번길|Banseokdong-ro 40beon-gil|0|86|12|3020013900106530010000001|||3020013900|반석동||노은3동|0|653|01|10||
34066|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301176|반석서로71번길|Banseokseo-ro 71beon-gil|0|36|0|3020013900104240003000001|||3020013900|반석동||노은3동|0|424|01|10||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301165|반석동로34번길|Banseokdong-ro 34beon-gil|0|5|14|3020013900106470002000001|||3020013900|반석동||노은3동|0|647|01|2||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301170|반석로12번안길|Banseok-ro 12beonan-gil|0|8|6|3020013900106290005000001|||3020013900|반석동||노은3동|0|629|01|5||
34065|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301171|반석로142번길|Banseok-ro 142beon-gil|0|15|41|3020013900105220001000001|||3020013900|반석동||노은3동|0|522|01|1||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301169|반석로12번길|Banseok-ro 12beon-gil|0|18|19|3020013900106280003000001|||3020013900|반석동||노은3동|0|628|01|3||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301169|반석로12번길|Banseok-ro 12beon-gil|0|18|7|3020013900106280005000001|||3020013900|반석동||노은3동|0|628|01|5||
34066|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167033|북유성대로|Bugyuseong-daero|0|391|13|3020013900100970011000001|||3020013900|반석동||노은3동|0|97|07|11||
34065|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301171|반석로142번길|Banseok-ro 142beon-gil|0|48|0|3020013900104990000000001|||3020013900|반석동||노은3동|0|499|01|0||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301166|반석동로40번길|Banseokdong-ro 40beon-gil|0|54|20|3020013900106430001000001|||3020013900|반석동||노은3동|0|643|01|1||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301166|반석동로40번길|Banseokdong-ro 40beon-gil|0|78|15|3020013900106530003000001|||3020013900|반석동||노은3동|0|653|01|3||
34066|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301176|반석서로71번길|Banseokseo-ro 71beon-gil|0|44|0|3020013900104260001000001|||3020013900|반석동||노은3동|0|426|01|1||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301169|반석로12번길|Banseok-ro 12beon-gil|0|42|0|3020013900106260000000001|||3020013900|반석동||노은3동|0|626|01|0||
34065|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167026|반석로|Banseok-ro|0|154|0|3020013900105200000002980|||3020013900|반석동||노은3동|0|520|02|0||
34069|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167025|반석동로|Banseokdong-ro|0|51|15|3020013900106210001000001|||3020013900|반석동||노은3동|0|621|01|1||
34065|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301171|반석로142번길|Banseok-ro 142beon-gil|0|46|0|3020013900104980001000001|||3020013900|반석동||노은3동|0|498|01|1||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301166|반석동로40번길|Banseokdong-ro 40beon-gil|0|78|5|3020013900106530006000001|||3020013900|반석동||노은3동|0|653|01|6||
34065|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301171|반석로142번길|Banseok-ro 142beon-gil|0|15|37|3020013900105100001006528|||3020013900|반석동||노은3동|0|510|01|1||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301170|반석로12번안길|Banseok-ro 12beonan-gil|0|18|0|3020013900106310007005477|||3020013900|반석동||노은3동|0|631|01|7||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301170|반석로12번안길|Banseok-ro 12beonan-gil|0|11|0|3020013900106340001004705|||3020013900|반석동||노은3동|0|634|01|1||
34065|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301171|반석로142번길|Banseok-ro 142beon-gil|0|54|0|3020013900104990008000001|||3020013900|반석동||노은3동|0|499|01|8||
34065|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301171|반석로142번길|Banseok-ro 142beon-gil|0|28|0|3020013900104830000006079|||3020013900|반석동||노은3동|0|483|01|0||
34065|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301171|반석로142번길|Banseok-ro 142beon-gil|0|8|0|3020013900104630000006198|||3020013900|반석동||노은3동|0|463|01|0||
34065|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301171|반석로142번길|Banseok-ro 142beon-gil|0|55|0|3020013900105000002003325|||3020013900|반석동||노은3동|0|500|01|2||
34065|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301171|반석로142번길|Banseok-ro 142beon-gil|0|44|0|3020013900104980000004043|||3020013900|반석동||노은3동|0|498|01|1||
34065|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301171|반석로142번길|Banseok-ro 142beon-gil|0|38|0|3020013900104980000006090|||3020013900|반석동||노은3동|0|498|01|1||
34065|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301171|반석로142번길|Banseok-ro 142beon-gil|0|34|0|3020013900105800046000001|||3020013900|반석동||노은3동|0|580|01|46||
34065|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301171|반석로142번길|Banseok-ro 142beon-gil|0|44|1|3020013900104920000004724|||3020013900|반석동||노은3동|0|492|01|0||
34065|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301171|반석로142번길|Banseok-ro 142beon-gil|0|20|0|3020013900104850000005954|||3020013900|반석동||노은3동|0|485|01|0||
34065|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301171|반석로142번길|Banseok-ro 142beon-gil|0|42|0|3020013900104930000000001|||3020013900|반석동||노은3동|0|493|01|0||
34065|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301171|반석로142번길|Banseok-ro 142beon-gil|0|32|0|3020013900104950000005825|||3020013900|반석동||노은3동|0|495|01|0||
34065|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301171|반석로142번길|Banseok-ro 142beon-gil|0|21|0|3020013900105170000005793|||3020013900|반석동||노은3동|0|517|01|0||
34063|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301197|북유성대로316번길|Bugyuseong-daero 316beon-gil|0|22|11|3020013900100770002005008|||3020013900|반석동||노은2동|0|77|02|2||
34063|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301197|북유성대로316번길|Bugyuseong-daero 316beon-gil|0|22|29|3020013900100790000004170|||3020013900|반석동||노은2동|0|79|02|0||
34063|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301197|북유성대로316번길|Bugyuseong-daero 316beon-gil|0|34|0|3020013900100770004005000|||3020013900|반석동||노은2동|0|77|02|4||
34063|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301197|북유성대로316번길|Bugyuseong-daero 316beon-gil|0|72|20|3020013900100890022005320|||3020013900|반석동||노은2동|0|89|02|22||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301166|반석동로40번길|Banseokdong-ro 40beon-gil|0|54|9|3020013900106440003006030|||3020013900|반석동||노은3동|0|644|01|3||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167026|반석로|Banseok-ro|0|15|0|3020013900106390003005887|||3020013900|반석동||노은3동|0|639|02|3||
34070|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167026|반석로|Banseok-ro|0|53|15|3020013900105800017000001|||3020013900|반석동||노은3동|0|580|02|17||
34065|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167026|반석로|Banseok-ro|0|140|0|3020013900104630003006211|||3020013900|반석동||노은3동|0|463|02|3||
34070|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167026|반석로|Banseok-ro|0|59|0|3020013900103120000005829|||3020013900|반석동||노은3동|0|312|02|0||
34070|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167026|반석로|Banseok-ro|0|53|19|3020013900105800016005464|||3020013900|반석동||노은3동|0|580|02|16||
34066|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167033|북유성대로|Bugyuseong-daero|0|391|39|3020013900100970001004851|||3020013900|반석동||노은3동|0|97|07|8||
34063|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301197|북유성대로316번길|Bugyuseong-daero 316beon-gil|0|57|0|3020013900106640001000001|||3020013900|반석동||노은2동|0|664|02|1||
34063|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301197|북유성대로316번길|Bugyuseong-daero 316beon-gil|0|68|0|3020013900100900000005340|||3020013900|반석동||노은2동|0|90|02|0||
34065|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167026|반석로|Banseok-ro|0|136|6|3020013900104650000005794|||3020013900|반석동||노은3동|0|465|02|0||
34070|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167026|반석로|Banseok-ro|0|61|0|3020013900103130002006092|||3020013900|반석동||노은3동|0|313|02|2||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301166|반석동로40번길|Banseokdong-ro 40beon-gil|0|92|25|3020013900106540005006323|||3020013900|반석동||노은3동|0|654|01|5||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301166|반석동로40번길|Banseokdong-ro 40beon-gil|0|86|14|3020013900106530011000001|||3020013900|반석동||노은3동|0|653|01|11||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301166|반석동로40번길|Banseokdong-ro 40beon-gil|0|92|36|3020013900106530014006170|||3020013900|반석동||노은3동|0|653|01|14||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301166|반석동로40번길|Banseokdong-ro 40beon-gil|0|30|0|3020013900106420004005441|||3020013900|반석동||노은3동|0|642|01|4||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301166|반석동로40번길|Banseokdong-ro 40beon-gil|0|92|19|3020013900106540007006320|||3020013900|반석동||노은3동|0|654|01|7||
34066|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301177|반석서로83번길|Banseokseo-ro 83beon-gil|0|25|0|3020013900101280000005291|||3020013900|반석동||노은3동|0|128|01|0||
34066|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301177|반석서로83번길|Banseokseo-ro 83beon-gil|0|59|0|3020013900101120001000001|||3020013900|반석동||노은3동|0|112|01|1||
34066|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301177|반석서로83번길|Banseokseo-ro 83beon-gil|0|43|18|3020013900101150001003895|||3020013900|반석동||노은3동|0|115|01|1||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301166|반석동로40번길|Banseokdong-ro 40beon-gil|0|86|8|3020013900106530009005488|||3020013900|반석동||노은3동|0|653|01|9||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301166|반석동로40번길|Banseokdong-ro 40beon-gil|0|92|8|3020013900106560005000001|||3020013900|반석동||노은3동|0|656|01|5||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301166|반석동로40번길|Banseokdong-ro 40beon-gil|0|78|18|3020013900106520009005837|||3020013900|반석동||노은3동|0|652|01|9||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301166|반석동로40번길|Banseokdong-ro 40beon-gil|0|78|13|3020013900106530004005481|||3020013900|반석동||노은3동|0|653|01|4||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301166|반석동로40번길|Banseokdong-ro 40beon-gil|0|78|16|3020013900106520008005831|||3020013900|반석동||노은3동|0|652|01|8||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301166|반석동로40번길|Banseokdong-ro 40beon-gil|0|92|11|3020013900106570002006300|||3020013900|반석동||노은3동|0|657|01|2||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301166|반석동로40번길|Banseokdong-ro 40beon-gil|0|86|11|3020013900106560001000001|||3020013900|반석동||노은3동|0|656|01|1||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301166|반석동로40번길|Banseokdong-ro 40beon-gil|0|74|0|3020013900106520005005016|||3020013900|반석동||노은3동|0|652|01|5||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301166|반석동로40번길|Banseokdong-ro 40beon-gil|0|11|0|3020013900106390007003549|||3020013900|반석동||노은3동|0|639|01|7||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301166|반석동로40번길|Banseokdong-ro 40beon-gil|0|70|10|3020013900106500009006062|||3020013900|반석동||노은3동|0|650|01|9||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301166|반석동로40번길|Banseokdong-ro 40beon-gil|0|56|0|3020013900106440005006000|||3020013900|반석동||노은3동|0|644|01|5||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301166|반석동로40번길|Banseokdong-ro 40beon-gil|0|86|3|3020013900106560003000001|||3020013900|반석동||노은3동|0|656|01|3||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301166|반석동로40번길|Banseokdong-ro 40beon-gil|0|92|7|3020013900106570003000001|||3020013900|반석동||노은3동|0|657|01|3||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301166|반석동로40번길|Banseokdong-ro 40beon-gil|0|92|37|3020013900106540001005459|||3020013900|반석동||노은3동|0|654|01|1||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301166|반석동로40번길|Banseokdong-ro 40beon-gil|0|70|7|3020013900106520003006096|||3020013900|반석동||노은3동|0|652|01|3||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301166|반석동로40번길|Banseokdong-ro 40beon-gil|0|40|0|3020013900106420001005426|||3020013900|반석동||노은3동|0|642|01|1||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301166|반석동로40번길|Banseokdong-ro 40beon-gil|0|10|0|3020013900106460004000001|||3020013900|반석동||노은3동|0|646|01|4||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301166|반석동로40번길|Banseokdong-ro 40beon-gil|0|78|12|3020013900106520007000001|||3020013900|반석동||노은3동|0|652|01|7||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301166|반석동로40번길|Banseokdong-ro 40beon-gil|0|78|9|3020013900106530005005409|||3020013900|반석동||노은3동|0|653|01|5||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301166|반석동로40번길|Banseokdong-ro 40beon-gil|0|86|18|3020013900106530012005460|||3020013900|반석동||노은3동|0|653|01|12||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301168|반석로11번길|Banseok-ro 11beon-gil|0|65|0|3020013900106540006000001|||3020013900|반석동||노은3동|0|654|01|6||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301166|반석동로40번길|Banseokdong-ro 40beon-gil|0|78|22|3020013900106520010000001|||3020013900|반석동||노은3동|0|652|01|10||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301169|반석로12번길|Banseok-ro 12beon-gil|0|55|0|3020013900106250001000001|||3020013900|반석동||노은3동|0|625|01|1||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301170|반석로12번안길|Banseok-ro 12beonan-gil|0|38|0|3020013900106310002000001|||3020013900|반석동||노은3동|0|631|01|2||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301166|반석동로40번길|Banseokdong-ro 40beon-gil|0|70|9|3020013900106520002000001|||3020013900|반석동||노은3동|0|652|01|2||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301168|반석로11번길|Banseok-ro 11beon-gil|0|66|18|3020013900106600002000001|||3020013900|반석동||노은3동|0|660|01|2||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301166|반석동로40번길|Banseokdong-ro 40beon-gil|0|54|5|3020013900106440004000001|||3020013900|반석동||노은3동|0|644|01|4||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301166|반석동로40번길|Banseokdong-ro 40beon-gil|0|70|12|3020013900106500010000001|||3020013900|반석동||노은3동|0|650|01|10||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301166|반석동로40번길|Banseokdong-ro 40beon-gil|0|86|20|3020013900106530013000001|||3020013900|반석동||노은3동|0|653|01|13||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301166|반석동로40번길|Banseokdong-ro 40beon-gil|0|92|33|3020013900106540002005788|||3020013900|반석동||노은3동|0|654|01|2||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301166|반석동로40번길|Banseokdong-ro 40beon-gil|0|90|0|3020013900106560004005780|||3020013900|반석동||노은3동|0|656|01|4||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301166|반석동로40번길|Banseokdong-ro 40beon-gil|0|92|13|3020013900106570001006315|||3020013900|반석동||노은3동|0|657|01|1||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302004301166|반석동로40번길|Banseokdong-ro 40beon-gil|0|82|0|3020013900106530008006161|||3020013900|반석동||노은3동|0|653|01|8||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167025|반석동로|Banseokdong-ro|0|64|0|3020013900106320003005270|||3020013900|반석동||노은3동|0|632|01|3||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167025|반석동로|Banseokdong-ro|0|68|0|3020013900106320001003820|||3020013900|반석동||노은3동|0|632|01|1||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167025|반석동로|Banseokdong-ro|0|34|0|3020013900106460001002818|||3020013900|반석동||노은3동|0|646|01|1||
34068|대전광역시|Daejeon|유성구|Yuseong-gu|||302003167025|반석동로|Banseokdong-ro|0|66|0|3020013900106320002005259|||3020013900|반석동||노은3동|0|632|01|2||
